,text
742,Will our executives already be those who like money so much @MikelArriolaP and the @FMF negotiating with Arabia (give them another minimum Rolls Royce) so that they let themselves put about 5? #Mexican team
743,"Pope Francis woke up with this attitude on Sunday, after Argentina defeated Mexico 2 goals to 0.

#World CupQatar2022
#Mexican team
#National Selection https://t.co/1bQa3fmZug"
744,"With the World Cup in Qatar, the Mexican National Team has participated 15 times in this sports tournament; throughout which they have given us historical memories that today Vicente wants to remember with you. What other fact would you mention? (1/7).
#worldwideqatar2022 #selectionmexicana https://t.co/42KbCuvHWq"
745,"The surprise would have been to win it.
But we love novelette stories and movie miracles.
A lot of courage, yes, like seeing Chucky run alone, without teammates, without much else that makes us call ourselves ""National Team"".
How far from so much, really.
#Mexican team"
746,#SeleccionMexicana https://t.co/C0t4Ad2zbA
747,#VivaMexico #QatarWorldCup2022 #SeleccionMexicana #TataMartino https://t.co/sqlffqGWXz
748,"Morocco has more players in Europe in competitive teams... and the “super-gifted Mexicans don't end up being, at least functional in their teams, pure sparks... so it could be something genetic? In soccer, Mexico is pure illusion… #futbol #LigaMx #SeleccionMexicana"
749,"The #Mexican Soccer Team has always been vile crap...
In vain everything these dogs spend..."
750,Courtesy of https://t.co/kBHwFMgLU3 🤓😎🇲🇽⚽🏟️ #seleccionmexicana #qatar2022 #mundial2022 at Star Óptica Mérida Pensiones https://t.co/ENkDjqR3cq
751,#MetroCDMX #MexicoVsArgentina #SeleccionMexicana #Qatar2022 #CDMX https://t.co/at4C56QGO4
752,"@JLM_Noticias Out there they filled their mouths saying that those who went to the #MundialQatar2022 are PRIANists, apparently it is true, pure Neanderthal retrograde..

#MexicoVsArgentina #ArgentinavsMexico #Messico #Qatar2022 #Qatar #QatarWorldCup2022 #SeleccionMexicana"
753,#Namor gave more fight than the #Mexicana Selection
754,"Chicharito's message after the defeat of the Mexican team🇲🇽

#chicharito #selectionmexicana #myselectionmx https://t.co/FYofAHHeyR"
755,"LET'S GO FRIENDS!
Today on the roof, tomorrow maybe, in a World Cup with the Mexican National Team 🇲🇽

#instagood #instalike #instadaily #seleccionmexicana #mexico #vamosmexico #qatar2022 https://t.co/aXlLJTBpB5"
756,Parallels #Ochoa #SeleccionMexicana #MundialQatar2022 https://t.co/EfepMiyvz7
757,"@RicardoBSalinas That's the point; In all jobs, you first give results and then enjoy bonuses, prizes and all kinds of ""extras""
The national team has gotten used to having everything and the mafia of veterans has been created in exchange for being mediocre #MEX #SeleccionMexicana #MexicoEnQatar"
758,"0 goals of the #Mexicana Selection
Raúl Jiménez is no longer the scorer he was before
Santi Giménez out for Funes Mori who has not even set foot on the FUCKING field
Chicharito experienced World Cup goalscorer OUT
Edson Álvarez in his best moment of his career outside
what the hell happened yesterday"
759,"There is still a chance to make history in #Qatar and kick #Argentina out of the #Copa2022. 🧐

Let's go #SeleccionMexicana Yes you can! Yes you can!...

They already showed it 😡 https://t.co/GIrMY5OQB3"
760,"""It's always the coach's fault"" with the #SeleccionMexicana since the first World Cup that I've seen consciously, it's the one we blame for all our misfortunes, we never turn to see league players or even worse, idiosyncrasy itself."
761,"@miseleccionmx learn something from the #Ticos...

#Qatar2022 #SeleccionMexicana https://t.co/0q1k15gcm1"
762,"If you have to #reform the #INE
It's about time that the #MexicanSelection is completely renewed!
Chess fossils!
Team of the old regime! https://t.co/zSrngpuG1f"
763,Much more disappointed in the #SeleccionMexicana of #soccer #mexico @miseleccionmx even #seleccioncostarica has more points than Mexico.
764,"World Cup Mexico 2026.
They better have a great team dog, and put a Mexican as technical director. The worst of the selection in almost 50 years.
#MEX #MexicanosenQatar #SeleccionMexicana #Mexico #qatar2022eslatina"
765,"@RNTata2000 help us, get out of the #SeleccionMexicana and let us fix the matter internally, please https://t.co/jQmDeQN6uz"
766,"#TuSelecciónIdealSabritas pure business, pure money, pure inept, pure tricks, pure corrupt, #SeleccionMexicana disgusting 🤢"
767,"If it depended on me the classification of the group.

 🇵🇱 5
 🇲🇽 4

#FIFAWorldCup
#FIFAWorldCup2022
#Qatar2022
#QatarWorldCup2022
#Qatar
#qat
#World CupQatar2022
#Mexican team"
768,Find the differences #Ochoa #SeleccionMexicana #FueraTata https://t.co/nbtXIQzvpj
769,"The #TataMartino era ended a long time ago, how sad that only commitments are being fulfilled. #Mexico #SeleccionMexicana #Catar2022 #Qatar2022 #FIFAWorldCup"
770,#LionelMessi moved us with his score against #SeleccionMexicana. Here the most outstanding images in # Qatar2022 https://t.co/pWV6bbMpKE
771,"The play of our #Mexican Selection. I couldn't help but make a meme.🇲🇽⚽😆 #MundialQatar2022
https://t.co/8DLHekJZWv"
772,WHERE ARE YOU? #talavera 😍 WE NEED YOU IN THE #Mexican Selection #CDM2022 #Qatar2022 #QatarWorldCup2022 #TataMartino https://t.co/hclRmfwwAK
773,"The worst #SeleccionMexicana since I can remember (Mexico 86)
And I'm not talking about player by player, I'm talking about approach, style, claw, damn eggs!
#MexicoVsArgentina
@futpicante
@TUDNAction
@UpalabraMX
@Aztec Sports"
774,The only thing I know is that the Mexican team does not deserve the fans it has #MexicoVsArgentina #mexico #WorldcupQatar2022 @losprota #SeleccionMexicana
775,#Ochoa 😍 WE KEEP WANTING HIM BUT #TataMartino DOESN'T HELP #Qatar2022 😡#SELECCIONMEXICANA #CDMX2022 https://t.co/6bb0YaHSnl
776,"Today, analyzing the national team, a friend told me that why not have a Mexican coach, which is like any job, if you want the best, train him, send him to learn from the best and then apply what he has learned with ours. The topic came up..
#Qatar2022 #SeleccionMexicana"
777,#SeleccionMexicana #TataMartino #Messi𓃵 https://t.co/9fa7bw8LxR
778,Now... all those who were Technical Directors of the Mexican National Team saying... Tata would have done this... and why did they never do it 🤔#mexicoargentina #seleccionmexicana #MexicoEnQatar https://t.co/RCQ0jWL7vu
779,No more foreign coaches in the #SeleccionMexicana @AztecaDeportes
780,"I propose to declare Gerardo Martino an enemy of the country.

Raúl Jiménez is winning the Chilean of 2013.

#MEX #SeleccionMexicana"
781,#CDMX2022 let's go with that ANIMO #SeleccionMexicana #TataMartino #Qatar2022 😍🥳🥳🥳🥳 https://t.co/dz44eCcJ7Q
782,"@miseleccionmx Fuck their mother every time they breathe #TataMartino #JonDeLuisa #MikelArriola #JaimeOrdiales and also #hectorherrera #RaulJimenez and all those who have kidnapped this #SeleccionMexicana including the #CM of this account, fucking mercenaries..."
783,"BOMB!!😱🚨

Strong statements by Leo Messi about the Mexican National Team.

UNACCEPTABLE.🤬🇲🇽

#humor #seleccionmexicana #seleccionargentina #mexico #argentina #messi #leomessi #qatar2022 #fifaworldcup2022 #soccer https://t.co/dPuYjWTbSV"
784,"😢💔😢💔😢💔😢💔

Chicharito and Carlos Vela are the last players from Mexico to score in a World Cup.

Since then....

0-3 vs Sweden (2018)
0-2 vs Brazil (2018)
0-0 vs Poland (2022)
0-2 vs Argentina (2022)

#Qatar2022
@miseleccionmx #SeleccionMexicana https://t.co/4Xtu7LFZHD"
785,"Álvaro Morales explodes against 'Tata' Martino: ""Who were you directing for, for them or for us?"" | VIDEO

Until someone said the net about the #selectionmexicana @AlvaritoMorales
CONGRATULATIONS https://t.co/94d0UdMGB5"
786,"... Alvarado, Gallardo, Jorge Sánchez, Erick Gutierrez, there must be a change at the root, and they are the cancer that is killing Mexican soccer. #SeleccionMexicana #TataMartino #JonDeLuisa #MikelArriola #hectorherrera #RaulJimenez #MexicoVsArgentina #Qatar2022 #jaimeordiales"
787,"The memes of Mexico's defeat against Argentina#argentina #CopadelMundo #featured #Memes #MemesQatar #México #MundialdeFutbol #qatar2022 #SelecciónMexicana #WorldCup

https://t.co/1lH7LIRiyx https://t.co/Sq2OkdEq3V"
788,Today that I saw my #selectionMexicana made me want more pinchis to be born bato!!! Me if I had to break my mother in the game!!! Know it ball of 🪵 ✊🏻✊🏻
789,"#ARGMEXAfter so much controversy over his call to the #MexicanSelection, this has been the #Qatar2022 World Cup by Rogelio Funes Mori. https://t.co/fqOah6pKda"
790,"THE WHOLE COUNTRY KNOWS THAT

""We failed in a small thing in the first goal. Messi hurts you in five minutes.""

🗣 Gerardo Martino

#messi #futbol #football #tatamartino #seleccionmexicana #mexico #mundial #worldcup #qatar2022 https://t.co/byxgiYUf7j"
791,"@vanehupp It's not @FMF's fault but rather the FANS if those who fill stadiums worth SPORTS only want titles, with overvalued foreign payroll teams that block young Mexicans
Just @LigaBBVAMX without positive results in #SeleccionMexicana"
792,"#SeleccionMexicana The Mexican National Team has not played a good role since it faced Poland. Guillermo Ochoa's save simply blinded the malfunctioning of the Mexican National Team, a team that plays with players deleted from their clubs and does not summon the best."
793,"A historic from Mexico that unfortunately was defeated by Messi today 😔

🧤 This is the great record that Ochoa achieved in this world cup 🎖️

#Futbol #Qatar #Qatar2022 #FIFAWorldCup #Ochoa #seleccionmexicana #Mundial #messi
https://t.co/XaCwti7LG6"
794,But now! #HugoSánchez to the #Mexican Selection
795,"the Mexican team must be militarized.
All that remains is for the old man to say that
#Selection
#Mexican team"
796,"Mediocre without ideas, they wouldn't score a goal if their life depended on it #Qatar2022 #MéxicoArgentina
#Mexican team"
797,The Mexican National Team was already defeated since they put #TataMartino from #DT #SeleccionMexicana #mexicoargentina is always the same! They throw millions into a pure asshole who only sabotages the team with his bad choices! I don't expect anything from them and even so they always disappoint me. https://t.co/f0oj54Io6r
798,"THE AZTEC FANS ALWAYS RESPONDING! 💪🏼

The meeting between the #SeleccionMexicana and Argentina in #Qatar2022 entered the history books thanks to the fans of both countries 👏🏼

https://t.co/Rjn3y2qqOM"
799,If the game gave me down! #Mexican Selection 💔
800,"Leo has returned home, but continues his World Cup coverage.
#miseleccionmx #MEXTOUR #HechoDelosMexicanos #seleccionmexicana #futbolmexicano #fmf https://t.co/50J3Nj9y0x"
801,"BUT THEY DON'T LISTEN😩 #SeleccionMexicana
#mexicoargentina @miseleccionmx https://t.co/bXtRD8Pxa8"
802,"@CH14_ Remember that while you are more concerned about the #MexicanaSelection, #AMLO is introducing reforms to screw us more!."
803,"Roberto Alvarado on his match against Argentina: ""Messi scored the goal and it started to cost us a little""

Continue: https://t.co/2VZGUXz2cV
#FIFAWorldCup #Qatar2022 #SeleccionMexicana #ElTri #MEX #Football https://t.co/ERGuX91FuZ"
804,"The MX league is rubbish, as long as #televisa and its cronies continue to get their hands on Mexican soccer, we will never win a World Cup or some truly important title.
#Mexican team"
805,"""Chucky"" has been living off the goal against Germany for 4 years, that's all he's done in the national team, it's said and it's over #ChuckyLozano #MexicoVsArgentina #SeleccionMexicana @SancadillaNorte @SanCadilla @fantasmasuarez @joserra_espn @Faitelson_ESPN"
806,#SeleccionMexicana The best thing that could happen to Mexican soccer is that the Mexican team does not qualify for the next round. I believe that only in this way will the (FMF) begin to develop a good project that will benefit our football ahead of the 2026 World Cup.
807,Chronicle of a disappointment announced #SeleccionMexicana @miseleccionmx #WorldcupQatar2022 the players should be reminded that to win they have to score goals and this team lacks a goal. @JorgeAilton09
808,"The Mexican Soccer Team could not beat Argentina and lost 2-0 at the Lusail Stadium, in the second match of the tricolor of the group stage of the Qatar 2022 World Cup.

#Qatar2022 #WorldCup2022 #seleccionmexicana #seleccionargentina #adlimitumdeportes #mundialeneldesierto https://t.co/QUiHCvdTcV"
809,"Because of the stubbornness of an old shit... #TataMartino
Not taking @CH14_ to the World Cup is the worst decision a coach has ever made. #SeleccionMexicana is a disappointment"
810,"@miseleccionmxEN @miseleccionmx 
$8.8 Millions gets you 0 goals. 
And we play 5-3-2 Vs Argentina.
Hoping to tie.🤡🤡
#mex #mexicoargentina #MexicoVsArgentina #WorldcupQatar2022 #FIFAWorldCup #FIFAWorldCupQatar2022 
#FIFAWorldCup2022 #SeleccionMexicana #SeleccionArgentina https://t.co/I7vkmwnFCW"
811,"Jajaja good luck with the #SacoDePus 🤣🤣
#MexicanSelection https://t.co/sORFQ0lLXJ"
812,#mexicoargentina #WorldcupQatar2022 #Qatar2022 #FMF #SeleccionMexicana https://t.co/Nn7Yc3MszH
813,"Disgust 🤢 even in #Qatar2022 football there is CORRUPTION in our Country! And this barbajan lending himself, very lightly doing shit to the. Corruption eats away at this country!! And sport is not the exception #SeleccionMexicana https://t.co/ECbF0HkKr7"
814,"No work was ever seen by #TataMartino #SeleccionArgentina #SELECCIONMEXICANA It is what these people do, they charge but THEY ARE NOT PROFESSIONALS When it comes to working, to what extent is it a good product #Martino that is affordable to lose at a sports level #Ochoa #Mexico"
