,location,name,username,user_id,verified,source,lang,text,possibly_sensitive,edit_history_tweet_ids,tweet_id,created_at,type,geo.coordinates.type,geo.coordinates.coordinates
609,"Tuxtla Gutiérrez, Chiapas",Riverismo,RiverismoXCap,1.48e+18,False,Twitter Web App,es,Imagine traveling to #Qatar2022 and not being able to shout just 1 goal from your #MexicanSelection #TataMartino https://t.co/sp79DI6Xtz,False,['1596894147117731842'],1.6e+18,2022-11-27 15:50:08+00:00,,,
610,,Miguel Ángel,miguelam_,187297417.0,False,Twitter for Android,en,"PAY US TO HELP IN YOUR DUE

Homework
Assignments.
Essay.
Exams.
Online classes
#programming #Econometrics #WomenWhoCode 
#javascript
#CSS
#Java #DeepLearning 
#Coding #python 
#100DaysOfCode 
#DEVCommunity 
#CodeNewbie 
#Flutter
#SeleccionMexicana 
@SmithEssays",False,['1596893799250202624'],1.6e+18,2022-11-27 15:48:45+00:00,,,
611,México,Linea Deportiva,NacionDMX,1.43e+18,False,Twitter for Android,es,"@medranoazteca @AztecaDeportes These are the consequences of taking an old cigar to the World Cup... a lot of shit from the players. Say sorry and chsm. Neither Guardado, nor Moreno, nor Herrera had to have gone. He is going to compete, I don't know, he is going to walk or pay homage. Damn #SeleccionMexicana",False,['1596893471075229696'],1.6e+18,2022-11-27 15:47:27+00:00,replied_to,,
612,,Doctor Feelgood 🫀,SerranovskyMD,398381422.0,False,Twitter for iPhone,es,"""You can still do it"" says #ChicharitoHernandez after the defeat of the #Mexican National Team against #Argentina.😱
What do you think? 👇🏼 https://t.co/leL7Hbr0lm",False,['1596892889199828994'],1.6e+18,2022-11-27 15:45:08+00:00,,,
613,"Morelia, Michoacán de Ocampo",Rubén Juárez,RubenJuarez62,7.5e+17,False,Twitter for iPhone,es,"Whatever happens, Andrés Guardado is and will continue to be a legend 💚⚪️❤️

@AGardado18 #MexicoVsArgentina #Mexico #SeleccionMexicana https://t.co/EKr2jE87Ko",False,['1596892865845948416'],1.6e+18,2022-11-27 15:45:02+00:00,,,
614,México,Vamos Azul,VamosCAzul,194217386.0,True,Twitter for Android,en,"PAY US TO HELP IN YOUR DUE

Homework
Assignments.
Essay.
Exams.
Online classes
#programming #Econometrics #WomenWhoCode 
#javascript
#CSS
#Java #DeepLearning 
#Coding #python 
#100DaysOfCode 
#DEVCommunity 
#CodeNewbie 
#Flutter
#DataScience
#MachineLearning
#SeleccionMexicana",False,['1596892443571802114'],1.6e+18,2022-11-27 15:43:22+00:00,,,
615,México,Bolavip México,BolavipMex,1908739764.0,True,Twitter for iPhone,es,"INJURED!❌⬇️

@medranoazteca reported that Andrés Guardado suffered a muscle strain in the game against Argentina🇲🇽🏆🇦🇷

The 'Little Prince' will be out of all activity for at least 10 days😐🇶🇦

#LaRadioDelMundial #SelecciónMexicana #Mex #Guardado #Qatar2022 https://t.co/1sUMo3vzAq",False,['1596891811699916801'],1.6e+18,2022-11-27 15:40:51+00:00,,,
616,,Tigre Matón 🐯,TigreMaton11,2952563258.0,False,Twitter for iPhone,qme,#QatarWorldCup2022 #SeleccionMexicana https://t.co/wciM50a52N,False,['1596891549664948225'],1.6e+18,2022-11-27 15:39:48+00:00,,,
617,BOCA DEL RIO VERACRUZ,DAVID PALACIOS  VERACRUZ,David_harry_,172524055.0,False,Twitter Web App,es,"Following the ""logic"" of the #4T, and as they have already proposed, I think so, it is necessary that #sedena also take charge of @miseleccionmx
#Mexican team",False,['1596890898083680256'],1.6e+18,2022-11-27 15:37:13+00:00,,,
618,,Soy Futbol,_SoyFutbol_,1.48e+18,False,Twitter for iPhone,es,@MiguelHerreraDT to direct @miseleccionmx It is the best option #mexico #FIFAWorldCupQatar2022 #SeleccionMexicana #ligamx,False,['1596890870284189697'],1.6e+18,2022-11-27 15:37:06+00:00,,,
619,,WichoRm,OldieRm,1529894437.0,False,Twitter for Android,es,Someone pass the cell phone to the #SeleccionMexicana to see if that is the case. https://t.co/po6rbXGL8L,False,['1596890472991318018'],1.6e+18,2022-11-27 15:35:32+00:00,,,
620,"Cozumel, Quintana Roo",Erick Cherdz,echerdz,149992742.0,False,Twitter Web App,es,"❌ He decided to take Funes and Raúl over the baby
❌I don't use our best midfielder (Edson Álvarez) vs 🇦🇷
❌He is losing a game and decides to include Raúl, Alvarado and Antuna

If Mexico is eliminated in the group stage it is the fault of Tata Martino

 #selectionmexicana https://t.co/ZDyQWIHs4k",False,['1596889081715097601'],1.6e+18,2022-11-27 15:30:00+00:00,,,
621,,Juan Ladilla,Quimera_Posser,3254695231.0,False,Twitter for iPhone,es,"@IvCanton @FMF @miseleccionmx He has not told lies. Perhaps it is the worst management that the Federation has had with him and above all, the worst #SeleccionMexicana in recent history.",False,['1596887737948286979'],1.6e+18,2022-11-27 15:24:40+00:00,replied_to,,
622,,Arteche,PedroPe31195503,1.49e+18,False,Twitter for Android,es,"I won or lose the #SeleccionMexicana the #FEMEXFUT earns a lot of money
#MexicoVsArgentina",False,['1596887489947774983'],1.6e+18,2022-11-27 15:23:40+00:00,,,
623,,Mamadolores,Mamadolorez,7.39e+17,False,Echobox,es,"Soccer owes a World Cup to Santi 😪😪

He was left out of the list of 26 called for the World Cup in Qatar 2022 but did not hesitate to appear to support the players who fell against Argentina at the Lusail Stadium in Doha https://t.co/qdQQ05Zh0G",False,['1596886940434853892'],1.6e+18,2022-11-27 15:21:29+00:00,,,
624,"Monterrey, Nuevo León",El Tigre de Juárez York,alexhardwired,8.26e+17,False,Echobox,es,"Soccer owes a World Cup to Santi 😪😪

He was left out of the list of 26 called for the Qatar 2022 World Cup but did not hesitate to appear to support the players who fell against Argentina at the Lusail Stadium in Doha https://t.co/aJfRr9qeen",False,['1596886938874937344'],1.6e+18,2022-11-27 15:21:29+00:00,,,
625,"Benito Juárez, Quintana Roo",betto,betto50535687,1.59e+18,False,Twitter for Android,es,"Tata thought that these types of plays were going to come out against Argentina 🤣🤣🤡
#Mexican team
#FueraTata https://t.co/67o0KfMZji",False,['1596886013171109890'],1.6e+18,2022-11-27 15:17:48+00:00,quoted,,
626,"Tuxtla Gutiérrez, Chiapas",Constantino Córdoba,TINOcordoba,100009086.0,False,Twitter for Android,es,"All of the #FEMEXFUT and its leaders should be fired and not even ashamed to resign. Kicked out, before we had a physical background now at minute 60 tired #chuckylozano very tired #SeleccionMexicana de lonosor that I have seen in years",False,['1596884635006341122'],1.6e+18,2022-11-27 15:12:20+00:00,,,
627,"Tlalpan, Distrito Federal",Luis Jorge,LuisJorgePrezS1,1.45e+18,False,Twitter Web App,es,"Faitelson asked for calm with Tata Martino
https://t.co/xiCDgIAQa0",False,['1596884556745175041'],1.6e+18,2022-11-27 15:12:01+00:00,,,
628,"Mexico, MD",ACME,CiudadanoMX22,1.23e+18,False,Twitter Web App,es,"La Volpe blamed those above for Mexico's failure
https://t.co/TMSmsqYlKn",False,['1596884426276732931'],1.6e+18,2022-11-27 15:11:30+00:00,,,
629,,René elDoc.,ReneEldoc,1.55e+18,False,Twitter for iPhone,es,The worst #SeleccionMexicana I've seen in my life alch,False,['1596884364859961344'],1.6e+18,2022-11-27 15:11:15+00:00,,,
630,Mexico,tonoysumariachi,tonoysumariachi,1.12e+18,False,Twitter Web App,es,"They already deal with Arabia
https://t.co/Wc4ek7gLzM",False,['1596884191978741760'],1.6e+18,2022-11-27 15:10:34+00:00,,,
631,,Víctor Lechuga,lechugavictor,318227783.0,False,Twitter for iPhone,es,"🌍| #Qatar2022

Group C - Day 2

🇲🇽 0 - 2 🇦🇷

Poorly planned game for the nationals, #SeleccionMexicana excited with a good pressing, however, Argentina was very, very patient and pushed little by little until finding the goal.

🎖️: 7.5

Forecast 1: ❌ https://t.co/hRo8KwvHCd",False,['1596883566163824640'],1.6e+18,2022-11-27 15:08:05+00:00,,,
632,La dimensión desconocida ,Silvia sin Ana,silviasinana,9.88e+17,False,Twitter for Android,es,"@paliplax @MikelArriolaP That was 4 years ago and it will be the same in another 4 years.

The best thing is to no longer see the #SeleccionMexicana 💁🏻‍♂️",False,['1596883167801397253'],1.6e+18,2022-11-27 15:06:30+00:00,replied_to,,
633,"Monterrey, Nuevo León",ribovalle,ribovalle,277115204.0,False,Twitter Web App,qme,@darf85 @Pablo_Cordova @MrZizou16 https://t.co/nOJDrs6Nm1,False,['1596882546448818176'],1.6e+18,2022-11-27 15:04:02+00:00,replied_to,,
634,"Mérida, Yucatán",JP Rivero,bitorif,8.3e+17,False,Twitter for Android,es,"I wish it had resisted both the #SeleccionMexicana and the seams of Citlali's #adidas shirts.

The shirts did pass the quality test. https://t.co/06BrU9ZiLX",False,['1596882271079759872'],1.6e+18,2022-11-27 15:02:56+00:00,,,
635,"Toluca, México",Potrillo Montes🎠,PotrilloMontes,1.19e+18,False,Twitter for Android,qme,@SancadillaNorte #SeleccionMexicana #MEX https://t.co/0HpRuTHqxs,False,['1596882103563857920'],1.6e+18,2022-11-27 15:02:16+00:00,replied_to,,
636,"Mérida, Yucatán",StarOptica,StarOptica,32252482.0,False,Twitter for Android,es,"Best Morocco ⚽⚽
Click #selectionmexicana
I hope they lose so that it is the worst ridiculous of the World Cups 💪",False,['1596881543062253572'],1.6e+18,2022-11-27 15:00:03+00:00,,,
637,CDMX,RamiЯo AguileЯa,blind__r9,33018929.0,False,Twitter for Android,es,"What did they expect, bad choice of players, they shouldn't accept to play, something of honor, wow! Therefore, bad selection and it was demonstrated on the field, if you don't learn with this, soccer ended, it stopped being a sport and became a business and corrupt. #SeleccionMexicana #Qatar2022",False,['1596881343362879489'],1.6e+18,2022-11-27 14:59:15+00:00,,,
638,"Chihuahua, México",Rivers,CharolitoRivers,1.19e+18,False,Twitter for iPhone,es,The #SeleccionMexicana arriving at the 4th game of the World Cup https://t.co/FjTkYz6m6M,False,['1596881337608470529'],1.6e+18,2022-11-27 14:59:14+00:00,,,
639,"Los Angeles, CA",Iliana Rasputin,IlianaRasputin,1.48e+18,False,Twitter for iPhone,es,Will our executives already be those who like money so much @MikelArriolaP and the @FMF negotiating with Arabia (give them another minimum Rolls Royce) so that they let themselves put about 5? #Mexican team,False,['1596880624778088449'],1.6e+18,2022-11-27 14:56:24+00:00,replied_to,,
640,CDMX,Soy Gael,Soy_GG7,1.49e+18,False,Twitter for Android,es,"Pope Francis woke up with this attitude on Sunday, after Argentina defeated Mexico 2 goals to 0.

#World CupQatar2022
#Mexican team
#National Selection https://t.co/1bQa3fmZug",False,['1596880269998313473'],1.6e+18,2022-11-27 14:54:59+00:00,,,
641,,UnGodinMas,Un_GodinMas,1.25e+18,False,Twitter for iPhone,es,"With the World Cup in Qatar, the Mexican National Team has participated 15 times in this sports tournament; throughout which they have given us historical memories that today Vicente wants to remember with you. What other fact would you mention? (1/7).
#worldwideqatar2022 #selectionmexicana https://t.co/42KbCuvHWq",False,['1596878932984594432'],1.6e+18,2022-11-27 14:49:40+00:00,,,
642,Ciudad de México,Mike Jimenez,MigueJimenez78,575788653.0,False,Twitter for iPhone,es,"The surprise would have been to win it.
But we love novelette stories and movie miracles.
A lot of courage, yes, like seeing Chucky run alone, without teammates, without much else that makes us call ourselves ""National Team"".
How far from so much, really.
#Mexican team",False,['1596878052885151744'],1.6e+18,2022-11-27 14:46:11+00:00,,,
643,México,Don Barredora picks 🛻,DonBarredoratip,9.79e+17,False,Twitter for Android,qht,#SeleccionMexicana https://t.co/C0t4Ad2zbA,False,['1596877359856365574'],1.6e+18,2022-11-27 14:43:25+00:00,quoted,,
644,,Fco. Armando Payán Guerrero,fapayan,111651040.0,False,Twitter for Android,qme,#VivaMexico #QatarWorldCup2022 #SeleccionMexicana #TataMartino https://t.co/sqlffqGWXz,False,['1596876543057629184'],1.6e+18,2022-11-27 14:40:11+00:00,,,
645,"Durango, México",Adrian Arellano,AdrianElchan,474604627.0,False,Twitter for iPhone,es,"Morocco has more players in Europe in competitive teams... and the “super-gifted Mexicans don't end up being, at least functional in their teams, pure sparks... so it could be something genetic? In soccer, Mexico is pure illusion… #futbol #LigaMx #SeleccionMexicana",False,['1596876394688319489'],1.6e+18,2022-11-27 14:39:35+00:00,,,
646,"Saltillo, Coahuila de Zaragoza",Oscar Orozco,OscarinOrozco,85478873.0,False,Twitter for Android,es,"The #Mexican Soccer Team has always been vile crap...
In vain everything these dogs spend...",False,['1596876387838615557'],1.6e+18,2022-11-27 14:39:34+00:00,,,
647,,At ovo!✌🏽,mythodea2003,1.42e+18,False,Instagram,es,Courtesy of https://t.co/kBHwFMgLU3 🤓😎🇲🇽⚽🏟️ #seleccionmexicana #qatar2022 #mundial2022 at Star Óptica Mérida Pensiones https://t.co/ENkDjqR3cq,False,['1596876277092212737'],1.6e+18,2022-11-27 14:39:07+00:00,,Point,"[-89.65868917, 20.99835181]"
648,,MG Esquivel,MariaB2569,423558330.0,False,Twitter for iPhone,qme,#MetroCDMX #MexicoVsArgentina #SeleccionMexicana #Qatar2022 #CDMX https://t.co/at4C56QGO4,False,['1596875513632796673'],1.6e+18,2022-11-27 14:36:05+00:00,,,
649,"California, USA",DELTΛ,DeItaDPS,1.28e+18,False,Twitter for iPhone,es,"@JLM_Noticias Out there they filled their mouths saying that those who went to the #MundialQatar2022 are PRIANists, apparently it is true, pure Neanderthal retrograde..

#MexicoVsArgentina #ArgentinavsMexico #Messico #Qatar2022 #Qatar #QatarWorldCup2022 #SeleccionMexicana",False,['1596875068139016192'],1.6e+18,2022-11-27 14:34:19+00:00,replied_to,,
650,at home,Elena MR 💜💜,elenitamontanez,111142731.0,False,Twitter for Android,es,#Namor gave more fight than the #Mexicana Selection,False,['1596874276069871616'],1.6e+18,2022-11-27 14:31:10+00:00,,,
651,en casa,Didier Mendez,DiMendez9,2185620055.0,False,Twitter Web App,es,"Chicharito's message after the defeat of the Mexican team🇲🇽

#chicharito #selectionmexicana #myselectionmx https://t.co/FYofAHHeyR",False,['1596873982203949056'],1.6e+18,2022-11-27 14:30:00+00:00,,,
652,"Guadalajara, Jalisco",José Castillo,JackShepard01,301173001.0,False,Twitter for iPhone,es,"LET'S GO FRIENDS!
Today on the roof, tomorrow maybe, in a World Cup with the Mexican National Team 🇲🇽

#instagood #instalike #instadaily #seleccionmexicana #mexico #vamosmexico #qatar2022 https://t.co/aXlLJTBpB5",False,['1596873007800406016'],1.6e+18,2022-11-27 14:26:08+00:00,,,
653,"Mexico, Monterrey",Ber,BerSalinas,109044656.0,False,Twitter for Android,es,Parallels #Ochoa #SeleccionMexicana #MundialQatar2022 https://t.co/EfepMiyvz7,False,['1596871301654007809'],1.6e+18,2022-11-27 14:19:21+00:00,,,
654,México,Escuchaz Punto Com,escuchaz,152070377.0,False,Twitter for Android,es,"@RicardoBSalinas That's the point; In all jobs, you first give results and then enjoy bonuses, prizes and all kinds of ""extras""
The national team has gotten used to having everything and the mafia of veterans has been created in exchange for being mediocre #MEX #SeleccionMexicana #MexicoEnQatar",False,['1596869657298104322'],1.6e+18,2022-11-27 14:12:49+00:00,replied_to,,
655,"Michoacán de Ocampo, México",Mony'sales,sales_mony,1.6e+18,False,Twitter Web App,es,"0 goals of the #Mexicana Selection
Raúl Jiménez is no longer the scorer he was before
Santi Giménez out for Funes Mori who has not even set foot on the FUCKING field
Chicharito experienced World Cup goalscorer OUT
Edson Álvarez in his best moment of his career outside
what the hell happened yesterday",False,['1596867302862909442'],1.6e+18,2022-11-27 14:03:28+00:00,,,
656,,norita talavera hernan,PANTERA_norita,1.55e+18,False,Twitter for Android,es,"There is still a chance to make history in #Qatar and kick #Argentina out of the #Copa2022. 🧐

Let's go #SeleccionMexicana Yes you can! Yes you can!...

They already showed it 😡 https://t.co/GIrMY5OQB3",False,['1596866710081978368'],1.6e+18,2022-11-27 14:01:06+00:00,,,
657,Yucatán,Loiz Castillo Garcia,dr_loiz,325959479.0,False,Twitter for iPhone,es,"""It's always the coach's fault"" with the #SeleccionMexicana since the first World Cup that I've seen consciously, it's the one we blame for all our misfortunes, we never turn to see league players or even worse, idiosyncrasy itself.",False,['1596866570890121218'],1.6e+18,2022-11-27 14:00:33+00:00,,,
658,México,Nancy Chávez,chapadega,131254935.0,False,Twitter for iPhone,es,"@miseleccionmx learn something from the #Ticos...

#Qatar2022 #SeleccionMexicana https://t.co/0q1k15gcm1",False,['1596866443202957313'],1.6e+18,2022-11-27 14:00:03+00:00,,,
659,Mexico,Rayado Mayor since 1981,mastercharls,90568821.0,False,Twitter for Android,es,"If you have to #reform the #INE
It's about time that the #MexicanSelection is completely renewed!
Chess fossils!
Team of the old regime! https://t.co/zSrngpuG1f",False,['1596865680959225858'],1.6e+18,2022-11-27 13:57:01+00:00,,,
660,"Acolman, México",Jul’s,JuliaOlivares,309722741.0,False,Twitter for iPhone,es,Much more disappointed in the #SeleccionMexicana of #soccer #mexico @miseleccionmx even #seleccioncostarica has more points than Mexico.,False,['1596865522930368520'],1.6e+18,2022-11-27 13:56:23+00:00,,,
661,"Gustavo A. Madero, Distrito Fe",Prof Hdez,Fmftrr65,1.54e+18,False,Twitter for Android,es,"World Cup Mexico 2026.
They better have a great team dog, and put a Mexican as technical director. The worst of the selection in almost 50 years.
#MEX #MexicanosenQatar #SeleccionMexicana #Mexico #qatar2022eslatina",False,['1596865199977689090'],1.6e+18,2022-11-27 13:55:06+00:00,,,
662,,Xoloitzcuintle,Xoloitcuintle,9.51e+17,False,Twitter for iPhone,es,"""You can still do it"" says #ChicharitoHernandez after the defeat of the #Mexican National Team against #Argentina.😱
What do you think? 👇🏼 https://t.co/leL7Hbr0lm",False,['1596892889199828994'],1.6e+18,2022-11-27 15:45:08+00:00,,,
663,en una ramita,6®¡||0 M1r@n/)@,grillitomiranda,177738103.0,False,Twitter for iPhone,es,"Whatever happens, Andrés Guardado is and will continue to be a legend 💚⚪️❤️

@AGardado18 #MexicoVsArgentina #Mexico #SeleccionMexicana https://t.co/EKr2jE87Ko",False,['1596892865845948416'],1.6e+18,2022-11-27 15:45:02+00:00,,,
